QueryDate,URL,MobileURL,Date,Title,Content-type: text/html; charset=utf-8
2024-07-12,https://www.industrialinfo.com/news/abstract/majors-jump-into-ruwais-lng--332607,,2024-07-12 09:15:00,Majors Jump into Ruwais LNG,
2024-07-15,https://www.modernreaders.com/news/2024/07/15/susquehanna-international-securities-ltd-has-2-16-million-holdings-in-shell-plc-nyseshel.html,,2024-07-15 01:30:00,Susquehanna International Securities Ltd . Has $2 . 16 Million Holdings in Shell plc ( NYSE : SHEL ) ,
2024-07-16,https://www.livemint.com/industry/energy/macquarie-jsw-group-actis-acquisition-o2-power-1-billion-deal-renewable-energy-11721022326609.html,https://www.livemint.com/industry/energy/macquarie-jsw-group-actis-acquisition-o2-power-1-billion-deal-renewable-energy/amp-11721022326609.html,2024-07-16 03:00:00,"Macquarie , JSW Group , Actis line up to buy O2 Power in $1 - billion deal",
2024-07-17,https://www.globenewswire.com/news-release/2024/07/17/2914229/0/en/Industrial-Lubricants-Market-Estimated-to-Reach-74-3-billion-by-2029-Globally-at-a-CAGR-of-3-1-says-MarketsandMarkets.html,,2024-07-17 01:30:00,Industrial Lubricants Market Estimated to Reach $74 . 3,
2024-07-18,https://www.globenewswire.com/news-release/2024/07/18/2914982/0/en/Global-Enhanced-Oil-Recovery-Market-Size-To-Worth-USD-97-88-Billion-By-2033-CAGR-Of-6-47.html,,2024-07-18 01:30:00,Global Enhanced Oil Recovery Market Size To Worth USD 97 . 88,
2024-07-19,https://www.oilandgas360.com/tenaz-energy-corp-announces-agreement-to-acquire-nam-offshore-b-v/,,2024-07-19 02:00:00,Tenaz Energy Corp . announces agreement to acquire NAM Offshore B . V . ,
2024-07-23,https://www.rigzone.com/news/wire/petrochina_joins_big_oils_pledge_to_eliminate_methane_emissions-22-jul-2024-177478-article/,,2024-07-23 00:15:00,PetroChina Joins Big Oil Pledge to Eliminate Methane Emissions,
2024-07-24,https://www.mercurynews.com/2024/07/24/harris-targets-trump-by-raising-threat-of-extreme-project-2025/,https://www.mercurynews.com/2024/07/24/harris-targets-trump-by-raising-threat-of-extreme-project-2025/amp/,2024-07-24 18:45:00,Harris targets Trump by raising threat of  extreme  Project 2025 – The Mercury News,
2024-07-26,https://www.canoncitydailyrecord.com/2024/07/24/harris-targets-trump-by-raising-threat-of-extreme-project-2025/,https://www.canoncitydailyrecord.com/2024/07/24/harris-targets-trump-by-raising-threat-of-extreme-project-2025/amp/,2024-07-26 05:45:00,Harris targets Trump by raising threat of  extreme  Project 2025 – Canon City Daily Record,
2024-07-29,https://www.cairnspost.com.au/news/queensland/bundaberg/business?nk=b772d6816f84b347f8f1718a7c2422d6-1722254562,,2024-07-29 12:15:00,Business | Local Bundaberg Business news,
2024-07-30,https://oilprice.com/Energy/Oil-Prices/Why-Citi-Thinks-Trump-Is-Bearish-for-Oil.html,https://oilprice.com/Energy/Oil-Prices/Why-Citi-Thinks-Trump-Is-Bearish-for-Oil.amp.html,2024-07-30 00:15:00,Why Citi Thinks Trump Is Bearish for Oil,
2024-07-31,https://oilprice.com/Energy/Crude-Oil/The-Oil-Trading-Boom-Has-Finally-Fizzled-Out.html,https://oilprice.com/Energy/Crude-Oil/The-Oil-Trading-Boom-Has-Finally-Fizzled-Out.amp.html,2024-07-31 00:30:00,The Oil Trading Boom Has Finally Fizzled Out,
2024-08-01,https://www.marketscreener.com/quote/stock/SHELL-PLC-130945922/news/SHELL-PLC-FIRST-HALF-2024-INCOME-ATTRIBUTABLE-TO-SHELL-PLC-SHA--47525165/,,2024-08-01 06:30:00,Shell Plc - First Half 2024 Income Attributable To Shell Plc Sha … ,
2024-08-02,https://www.insidermonkey.com/blog/shell-plc-shel-emerges-as-a-key-player-in-the-hydrogen-market-analysis-and-insights-1329080/,https://www.insidermonkey.com/blog/shell-plc-shel-emerges-as-a-key-player-in-the-hydrogen-market-analysis-and-insights-1329080/?amp=1,2024-08-02 11:15:00,Shell plc ( SHEL ) Emerges as a Key Player in the Hydrogen Market : Analysis and Insights,
2024-08-05,https://fortune.com/2024/08/04/exxon-mobil-guyana-1-trillion-oil-bonanza-xom-stock-exploration-drilling/,,2024-08-05 00:45:00,The untold story of how Exxon scored a $1 trillion oil bonanza,
2024-08-06,https://www.kaieteurnewsonline.com/2024/08/06/i-dont-feel-bad-about-guyanas-oil-deal/,,2024-08-06 05:45:00,  I dont feel bad about Guyana oil deal  ,
2024-08-07,https://www.bnnbloomberg.ca/investing/2024/08/06/nextdecade-stock-plunges-after-court-strikes-down-lng-permit/,,2024-08-07 00:45:00,NextDecade Stock Plunges After Court Strikes Down LNG Permit,
2024-08-08,https://worldoil.com/news/2024/8/7/court-ruling-strikes-down-nextdecade-s-rio-grande-lng-permit-in-texas/,,2024-08-08 00:15:00,Court ruling strikes down NextDecade Rio Grande LNG permit in Texas,
2024-08-12,https://www.globenewswire.com/news-release/2024/08/12/2928659/0/en/Transaction-in-Own-Shares.html,,2024-08-12 17:30:00,Transaction in Own Shares,
2024-08-13,https://worldoil.com/news/2024/8/12/impact-oil-gas-becomes-100-owner-of-exploration-block-offshore-south-africa-near-namibia-s-prolific-orange-basin/,,2024-08-13 00:30:00,Impact Oil & Gas becomes 100 % owner of exploration block offshore South Africa near Namibia prolific Orange basin,
2024-08-14,https://www.marketscreener.com/quote/stock/ASTRAZENECA-PLC-4000930/news/AstraZeneca-celebrates-EU-approval-of-Lynparza-plus-Imfinzi-47646655/,,2024-08-14 08:45:00,AstraZeneca celebrates EU approval of Lynparza plus Imfinzi,
2024-08-15,https://worldoil.com/news/2024/8/14/shell-reaches-fid-on-waterflood-project-at-gulf-of-mexico-vito-field/,,2024-08-15 01:00:00,Shell reaches FID on waterflood project at Gulf of Mexico Vito field,
2024-08-16,https://news.az/news/shell-invests-in-water-injection-at-gulf-of-mexico-field,,2024-08-16 07:00:00,Shell invests in water injection at Gulf of Mexico field,
2024-08-19,https://www.livemint.com/companies/news/stonepeak-i-squared-actis-4-others-submit-bids-for-o2-power-in-1-bn-deal-11723972539396.html,https://www.livemint.com/companies/news/stonepeak-i-squared-actis-4-others-submit-bids-for-o2-power-in-1-bn-deal/amp-11723972539396.html,2024-08-19 03:15:00,"Stonepeak , I Squared , Actis , 4 others submit bids for O2 Power in $1 bn deal",
2024-08-20,https://www.proactiveinvestors.co.uk/companies/news/1054423/ftse-100-live-london-blue-chips-open-lower-as-oil-giants-and-bt-fall-1054423.html,,2024-08-20 08:15:00,FTSE 100 live : London blue - chips open lower as oil giants and BT fall,
2024-08-21,https://www.insidermonkey.com/blog/is-shell-plc-shel-the-best-blue-chip-stock-under-100-1337879/,https://www.insidermonkey.com/blog/is-shell-plc-shel-the-best-blue-chip-stock-under-100-1337879/?amp=1,2024-08-21 02:15:00,Is Shell plc ( SHEL ) the Best Blue Chip Stock Under $100 ? ,
2024-08-23,https://www.adn.com/nation-world/2024/08/22/bp-slumps-to-two-year-low-as-investors-spurn-green-shift/,,2024-08-23 03:00:00,BP slumps to two - year low as investors spurn green shift,
2024-08-26,https://economictimes.indiatimes.com/markets/commodities/news/oils-hot-summer-is-ending-posing-risks-for-majors-and-opec/articleshow/112797725.cms,https://m.economictimes.com/markets/commodities/news/oils-hot-summer-is-ending-posing-risks-for-majors-and-opec/amp_articleshow/112797725.cms,2024-08-26 07:00:00,"Oil hot summer is ending , posing risks for majors and OPEC+",
2024-08-27,https://economictimes.indiatimes.com/small-biz/sustainability/companies-addiction-to-junk-carbon-offsets-is-killing-the-planet/articleshow/112824154.cms,https://m.economictimes.com/small-biz/sustainability/companies-addiction-to-junk-carbon-offsets-is-killing-the-planet/amp_articleshow/112824154.cms,2024-08-27 05:00:00,Companie addiction to junk carbon offsets is killing the planet,
2024-08-28,https://www.etfdailynews.com/2024/08/28/independence-bank-of-kentucky-grows-holdings-in-shell-plc-nyseshel/,,2024-08-28 05:00:00,Independence Bank of Kentucky Grows Holdings in Shell plc ( NYSE : SHEL ) ,
2024-08-29,https://menafn.com/1108612812/Isopropyl-Alcohol-Market-To-Grow-By-USD-6891-Million-From-2024-2028-Driven-By-High-Solvent-Consumption-AI-Powered-Market-Evolution-Report-By-Technavio,,2024-08-29 01:30:00,"Isopropyl Alcohol Market To Grow By USD 689 . 1 Million From 2024 - 2028 , Driven By High Solvent Consumption , AI - Powered Market Evolution - Report By Techn ... ",
2024-08-30,https://financialpost.com/globe-newswire/constellation-brands-to-report-second-quarter-fiscal-2025-financial-results-host-conference-call-october-3-2024,,2024-08-30 01:00:00,"Constellation Brands to Report Second Quarter Fiscal 2025 Financial Results ; Host Conference Call October 3 , 2024",
2024-09-02,https://www.oilandgasonline.com/doc/shell-to-sell-sinco-pipeline-system-and-colex-terminal-to-edgewater-midstream-0001,,2024-09-02 09:15:00,Shell To Sell Sinco Pipeline System And Colex Terminal To Edgewater Midstream,
2024-09-03,https://www.investegate.co.uk:443/announcement/gnw/shell--shel/transaction-in-own-shares/8396850,,2024-09-03 09:30:00,Transaction in Own Shares | Company Announcement,
2024-09-04,https://www.proactiveinvestors.co.uk/companies/news/1055442/ftse-100-live-london-stocks-slump-to-three-week-low-oil-prices-at-lowest-this-year-1055442.html,,2024-09-04 08:15:00,"FTSE 100 live : London stocks slump to three - week low , oil prices at lowest this year",
2024-09-05,https://www.briefingwire.com/pr/antifreeze-market-forecast-trends-growth-and-key-players-2024-2032,,2024-09-05 15:45:00,"Antifreeze Market Forecast : Trends , Growth , and Key Players ( 2024 - 2032 ) ",
2024-09-06,https://economictimes.indiatimes.com/small-biz/sustainability/netflix-wants-to-shrink-your-favourite-tv-shows-carbon-footprint/articleshow/113113314.cms,https://m.economictimes.com/small-biz/sustainability/netflix-wants-to-shrink-your-favourite-tv-shows-carbon-footprint/amp_articleshow/113113314.cms,2024-09-06 05:30:00,Netflix wants to shrink your favourite TV show carbon footprint,
2024-09-09,"https://ticker.com/Europe-Stock-Movers-News-Today/Europe-Movers:-Banks,-Barratt-Developments,-Entain,-Lloyds-Banking,-Luxury-Stocks,-Mining-Companies,-Oil-Stocks/Sep%209-2024/T-29934",,2024-09-09 12:30:00,"Europe Movers : Banks , Barratt Developments , Entain , Lloyds Banking , Luxury Stocks , Mining Companies , Oil Stocks",
2024-09-10,https://www.accountingtoday.com/articles/an-esg-backlash-erupts-in-europe-on-worlds-strictest-rules,,2024-09-10 01:15:00,An ESG backlash erupts in Europe on world strictest rules,
2024-09-11,https://finance.yahoo.com/news/oil-stages-rebound-global-demand-232740623.html,,2024-09-11 00:15:00,Oil Stages Rebound After Global Demand Concerns Trigger Rout,
2024-09-12,https://www.thisdaylive.com/index.php/2024/09/12/nuprc-report-on-commissions-approval-of-shell-renaissance-1-3bn-deal-baseless-2/,,2024-09-12 07:15:00,NUPRC : Report on Commission Approval of Shell - Renaissance $1 . 3bn Deal Baseless – THISDAYLIVE,
2024-09-13,http://www.hydrocarbonprocessing.com/news/2024/09/louisiana-us-oil-refineries-start-recovering-from-hurricane-francine/,,2024-09-13 14:15:00,Louisiana ( U . S .) oil refineries start recovering from Hurricane Francine,
2024-09-16,https://www.investegate.co.uk:443/announcement/gnw/shell--shel/transaction-in-own-shares/8419499,,2024-09-16 18:30:00,Transaction in Own Shares | Company Announcement,
2024-09-17,https://www.insidermonkey.com/blog/25-countries-with-highest-natural-gas-consumption-1353482/,https://www.insidermonkey.com/blog/25-countries-with-highest-natural-gas-consumption-1353482/?amp=1,2024-09-17 08:15:00,25 Countries with Highest Natural Gas Consumption,
2024-09-18,https://www.livemint.com/mint-lounge/art-and-culture/netflix-carbon-footprint-green-solar-bridgerton-virgin-river-11726640615010.html,https://www.livemint.com/mint-lounge/art-and-culture/netflix-carbon-footprint-green-solar-bridgerton-virgin-river/amp-11726640615010.html,2024-09-18 07:00:00,Netflix wants to shrink your favorite show carbon footprint,
2024-09-19,https://www.globenewswire.com/news-release/2024/09/19/2948924/0/en/Global-White-Spirits-Market-Size-Trends-Opportunities-and-Forecasts-2020-2024-2025-2030.html,,2024-09-19 12:15:00,"Global White Spirits Market Size , Trends , Opportunities and",
2024-09-20,https://www.dawn.com/news/1859954/shell-partners-decry-deal-with-saudi-company,,2024-09-20 05:00:00,Shell partners decry deal with Saudi company - Newspaper,
2024-09-23,https://oilprice.com/Latest-Energy-News/World-News/Shell-Abandons-Norways-Hydrogen-Projects-Due-To-Lack-Of-Demand.html,https://oilprice.com/Latest-Energy-News/World-News/Shell-Abandons-Norways-Hydrogen-Projects-Due-To-Lack-Of-Demand.amp.html,2024-09-23 17:00:00,Shell Abandons Norway Hydrogen Projects Due To Lack Of Demand,
2024-09-24,https://www.tickerreport.com/banking-finance/12537393/jpmorgan-chase-co-reaffirms-overweight-rating-for-shell-lonshel.html,,2024-09-24 17:00:00,JPMorgan Chase & Co . Reaffirms  Overweight  Rating for Shell ( LON : SHEL ) ,
2024-09-25,https://worldoil.com/news/2024/9/24/shell-scraps-blue-hydrogen-project-plans-following-refocus-on-oil-and-gas-business/,,2024-09-25 02:00:00,Shell scraps blue hydrogen project plans following refocus on oil and gas business,
2024-09-26,https://oilprice.com/Energy/Natural-Gas/LNG-Contracting-Soars-Despite-Washingtons-New-Project-Freeze.html,https://oilprice.com/Energy/Natural-Gas/LNG-Contracting-Soars-Despite-Washingtons-New-Project-Freeze.amp.html,2024-09-26 02:45:00,LNG Contracting Soars Despite Washington New Project Freeze,
2024-09-27,https://uk.investing.com/news/stock-market-news/ftse-100-live-stocks-up-murdochs-rea-bids-again-for-rightmove-3710300,https://m.uk.investing.com/news/stock-market-news/ftse-100-live-stocks-up-murdochs-rea-bids-again-for-rightmove-3710300?ampMode=1,2024-09-27 10:45:00,FTSE 100 Live : Stocks up ; Murdoch REA bids again for Rightmove By Proactive Investors,
2024-09-30,https://whatech.com/og/markets-research/it/888921-all-terrain-vehicle-atv-and-utility-task-vehicle-utv-market-report-2024-2033-size-insights-growth-demand-forecast.html,,2024-09-30 17:15:00,All - Terrain Vehicle ( ATV ) and Utility Task Vehicle ( UTV ) Market Advancements Highlighted by Report 2024 - 2033,
2024-10-01,https://www.castanetkamloops.net/news/BC/509433/Tensions-rise-over-the-Nisga-a-Nation-s-plans-to-build-pipeline-across-Northern-B-C,,2024-10-01 04:00:00,Tensions rise over the Nisgaa Nation plans to build pipeline across Northern B . C . - BC News,
2024-10-02,https://www.proactiveinvestors.co.uk/companies/news/1057433/ftse-100-live-share-gains-wiped-out-as-middle-east-tensions-remain-high-oil-giants-rise-1057433.html,,2024-10-02 10:15:00,"FTSE 100 live : Share gains wiped out as Middle East tensions remain high , oil giants rise",
2024-10-04,https://siliconangle.com/2024/10/03/submer-raises-55-5m-scale-sustainable-immersion-cooling-ai-data-center-servers/,,2024-10-04 00:45:00,Submer raises $55 . 5M to scale sustainable immersion cooling for AI and data center servers,
2024-10-07,https://www.bloomberg.com/news/articles/2024-10-07/shell-flags-weaker-third-quarter-refining-margins-chemical-loss,,2024-10-07 07:00:00,"Shell Flags Weaker Third - Quarter Refining Margins , Chemical Loss",
2024-10-08,https://www.whitecourtstar.com:443/news/local-news/blockbuster-8-8-billion-chevron-deal-further-consolidates-canadian-control-over-oilsands,,2024-10-08 00:30:00,$8 . 8B Chevron deal further consolidates Canadian control over oilsands,
2024-10-09,https://oilprice.com/Energy/Natural-Gas/Is-LNG-a-Bridge-to-Nowhere-Experts-Debate-Its-Future.html,https://oilprice.com/Energy/Natural-Gas/Is-LNG-a-Bridge-to-Nowhere-Experts-Debate-Its-Future.amp.html,2024-10-09 21:15:00,Is LNG a Bridge to Nowhere ? Experts Debate Its Future,
2024-10-10,https://www.bangkokpost.com/business/general/2881272/thailand-eyes-300bn-gas-field-frozen-by-cambodia-dispute,,2024-10-10 03:30:00,Bangkok Post - Thailand eyes $300bn gas field frozen by Cambodia dispute,
2024-10-11,https://financialpost.com/pmn/business-pmn/shell-employees-voice-their-ire-in-company-survey-as-ceo-cuts-jobs-to-drive-profits,,2024-10-11 12:30:00,Shell Employees Voice Their Ire in Company Survey as CEO Cuts Jobs to Drive Profits,
2024-10-14,https://www.lexology.com/library/detail.aspx?g=85c18002-e15c-4e75-8d20-58ea39d8ab25,,2024-10-14 06:45:00,State Court Rules California Has Jurisdiction Over Fossil Fuel Companies In Connection With Climate Change Lawsuits,
2024-10-15,https://www.mondaq.com:443/unitedstates/climate-change/1530352/state-court-rules-california-has-jurisdiction-over-fossil-fuel-companies-in-connection-with-climate-change-lawsuits,,2024-10-15 01:00:00,State Court Rules California Has Jurisdiction Over Fossil Fuel Companies In Connection With Climate Change Lawsuits - Climate Change - Environment,
2024-10-16,https://www.dailymaverick.co.za/article/2024-10-15-kremlin-seeks-more-than-e1bn-in-damages-from-shell-eu-energy-ministers-discuss-russian-lng-imports/,,2024-10-16 00:45:00,Ukraine update : Kremlin seeks more than €1bn in damages from Shell,
2024-10-17,https://dailytrust.com/fg-rejects-shells-1-3-billion-oil-asset-sale-to-renaissance-group-report/,,2024-10-17 06:45:00,FG rejects Shell $1 . 3 billion oil asset sale to Renaissance Group – Report,
2024-10-18,https://www.insidermonkey.com/blog/shell-plc-shel-among-the-blue-chip-stocks-with-low-pe-ratios-1375918/,https://www.insidermonkey.com/blog/shell-plc-shel-among-the-blue-chip-stocks-with-low-pe-ratios-1375918/?amp=1,2024-10-18 08:30:00,Shell plc ( SHEL ): Among the Blue Chip Stocks With Low PE Ratios,
2024-10-21,https://allafrica.com/stories/202410210140.html,,2024-10-21 09:45:00,"Nigeria Offshore Oil , Gas Production Industry Projected to Hit $47bn By 2031",
2024-10-22,https://www.ghanaweb.com/GhanaHomePage/business/Nigeria-approves-Exxon-oil-asset-sale-rejects-Shell-deal-1956478,https://mobile.ghanaweb.com/GhanaHomePage/business/Nigeria-approves-Exxon-oil-asset-sale-rejects-Shell-deal-1956478,2024-10-22 13:00:00,"Nigeria approves Exxon oil asset sale , rejects Shell deal",
